id,title,label,url
143, umehlokaboni ka  kaduduzane nabakwagupta ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/umehlokaboni-ka-r1m-kaduduzane-nabakwagupta-13352108
144, zisabisa ngokukuphinda lokho izitshudeni ,education,https://www.isolezwe.co.za/izindaba/zisabisa-ngokukuphinda-lokho-izitshudeni-13145253
145, i da nomkhankaso wokuheha intsha ,politics,https://www.isolezwe.co.za/izindaba/i-da-nomkhankaso-wokuheha-intsha-13152160
146, ezempilo lusukumele uvalo olungapheli ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/ezempilo-lusukumele-uvalo-olungapheli-13512493
147, ubheki cele ukhwele wadilika kumagashule ,politics,https://www.isolezwe.co.za/izindaba/ubheki-cele-ukhwele-wadilika-kumagashule-13096285
148, akuqiniswe ezokuphepha kweye anc kwazulu natal ,politics,https://www.isolezwe.co.za/izindaba/akuqiniswe-ezokuphepha-kweye-anc-kwazulu-natal-13379411
149,https://www.isolezwe.co.za/ezezimoto/kungakusiza ukugcina imoto endala ,"crime, law and justice",https://www.isolezwe.co.za/ezezimoto/kungakusiza-ukugcina-imoto-endala-13349835
150, utokile osolwa ngokubulala isalukazi  ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/utokile-osolwa-ngokubulala-isalukazi-107-13051289
151, badumele abakwazuma ngokushiwo ngukamadiba ,politics,https://www.isolezwe.co.za/izindaba/badumele-abakwazuma-ngokushiwo-ngukamadiba-13227049
152, okushiwo amandla erandi nomphumela wakho kuleli ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/okushiwo-amandla-erandi-nomphumela-wakho-kuleli-13406454
153, ibhungu liklabhe abashana lababulala lona labulawa yiloli ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/ibhungu-liklabhe-abashana-lababulala-lona-labulawa-yiloli-13240000
154, ikhathaza abazali eyasecom tech ,education,https://www.isolezwe.co.za/izindaba/ikhathaza-abazali-eyasecom-tech-13093647
155, u atul gupta uphika  ngamaphepha awafake enkantolo ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/u-atul-gupta-uphika-ekar10m-ngamaphepha-awafake-enkantolo-13385492
156, uramaphosa uhoxe kolwenhloko ,politics,https://www.isolezwe.co.za/izindaba/uramaphosa-uhoxe-kolwenhloko-13476515
157, ugigaba uzocacisa eyemfundo yamahhala ,education,https://www.isolezwe.co.za/izindaba/ugigaba-uzocacisa-eyemfundo-yamahhala-13352106
158, ucele ubuyele kwesamaphoyisa ,politics,https://www.isolezwe.co.za/izindaba/ucele-ubuyele-kwesamaphoyisa-13509697
159, inkani kazuma izomlahlekisela ngokuningi ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/inkani-kazuma-izomlahlekisela-ngokuningi-13222989
160, injabulo kunyuka impesheni ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/injabulo-kunyuka-impesheni-13411771
161, bazitapele igilosa emzini wobaqolile ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/bazitapele-igilosa-emzini-wobaqolile-13145513
162, abewunga nebhizinisi elivuthayo e unisa ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/abewunga-nebhizinisi-elivuthayo-e-unisa-13096121
163, bagaywe yitekisi endlini bebuka uzalo ,society,https://www.isolezwe.co.za/izindaba/bagaywe-yitekisi-endlini-bebuka-uzalo-13351794
164, amadoda acela ibheyili kwelaseglebe ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/amadoda-acela-ibheyili-kwelaseglebe-13131386
165, uyaqina owokulwa nokulawulwa kombuso yidlanzana ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/uyaqina-owokulwa-nokulawulwa-kombuso-yidlanzana-12834333
166, kuzungezwa izinkampani ezidlelana nabakwagupta ,politics,https://www.isolezwe.co.za/izindaba/kuzungezwa-izinkampani-ezidlelana-nabakwagupta-12764977
167, ubuchwepheshe namathuba okwakha umnotho ,society,https://www.isolezwe.co.za/izindaba/ubuchwepheshe-namathuba-okwakha-umnotho-12910250
168, umfundisi ubedlwengula odado ababonge  ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/umfundisi-ubedlwengula-odado-ababonge-ngor2-12978252
169, umaimane usongela umagashule nozwane ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/umaimane-usongela-umagashule-nozwane-12854124
170, samukelwe isigwebo esinikwe iphoyisa ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/samukelwe-isigwebo-esinikwe-iphoyisa-12765485
171, imibono ama dvd emikhuba agcwele idolobha ,society,https://www.isolezwe.co.za/izindaba/imibono-ama-dvd-emikhuba-agcwele-idolobha-12925944
172, i nehawu ihlabela phambili neziteleka emanyuvesi ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/i-nehawu-ihlabela-phambili-neziteleka-emanyuvesi-12869973
173, ikomiti lizoxazulula izinkinga zabangcwabi ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/ikomiti-lizoxazulula-izinkinga-zabangcwabi-13034788
174, bahlezi lubhojozi osomatekisi kubulawa esinye isikhulu ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/bahlezi-lubhojozi-osomatekisi-kubulawa-esinye-isikhulu-12733226
175, unikele emgwaqweni eyozama imali yomfundaze ,education,https://www.isolezwe.co.za/izindaba/unikele-emgwaqweni-eyozama-imali-yomfundaze-12770643
176, kabaphumuli abesikole esenze kahle ,education,https://www.isolezwe.co.za/izindaba/kabaphumuli-abesikole-esenze-kahle-12729372
177, isexwayiso ngezikhangiso zemisebenzi ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/isexwayiso-ngezikhangiso-zemisebenzi-12903095
178, uramaphosa nethemba ngabatshalizimali ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/uramaphosa-nethemba-ngabatshalizimali-12833968
179, ziya ngokwanda iziteleka emanyuvesi ,education,https://www.isolezwe.co.za/izindaba/ziya-ngokwanda-iziteleka-emanyuvesi-12784415
180, abaseka umncwango bathi ida ikhuliswe wukuholwa nguye ,politics,https://www.isolezwe.co.za/izindaba/abaseka-umncwango-bathi-ida-ikhuliswe-wukuholwa-nguye-12788393
181, isoka libhokode intombi yafa iya esikoleni ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/isoka-libhokode-intombi-yafa-iya-esikoleni-12978098
182, amawele axolisa ngokuvikela u omotoso ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/amawele-axolisa-ngokuvikela-u-omotoso-13028031
183, ubuholi buzoxazulula olwesigungu sasekzn ,politics,https://www.isolezwe.co.za/izindaba/ubuholi-buzoxazulula-olwesigungu-sasekzn-13008277
184, imeya ecaleni lokwesabisa owonogada ,politics,https://www.isolezwe.co.za/izindaba/imeya-ecaleni-lokwesabisa-owonogada-12978550
185, isiminyaminya abazali bethengela izingane ,society,https://www.isolezwe.co.za/izindaba/isiminyaminya-abazali-bethengela-izingane-12764572
186, idinga ukuvikelwa iminikelo yamakholwa ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/idinga-ukuvikelwa-iminikelo-yamakholwa-12720217
187, uvalo empumalanga kudutshulwa osomatekisi ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/uvalo-empumalanga-kudutshulwa-osomatekisi-12866804
188, sekwanele uyala abesililsa odonsa esokubulala inkosikazi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/sekwanele-uyala-abesililsa-odonsa-esokubulala-inkosikazi-15791106
189, imibono sengathi lungaba yimpumelelo uhlelo lwemilutha ethekwini ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/imibono-sengathi-lungaba-yimpumelelo-uhlelo-lwemilutha-ethekwini-15789002
190, indoda izidubule yafa phambi kwabantu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/indoda-izidubule-yafa-phambi-kwabantu-15791121
191, kusolwa isikweletu ngozingqokloze emlaza ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kusolwa-isikweletu-ngozingqokloze-emlaza-15804755
192, uyavutha umukhwe kazuma ngelobolo ,society,http://www.isolezwe.co.za/izindaba/uyavutha-umukhwe-kazuma-ngelobolo-16032238
193, imibono ayiqalwe kubantu eyokukhulelwa ,society,http://www.isolezwe.co.za/izindaba/imibono-ayiqalwe-kubantu-eyokukhulelwa-15774836
194, zikwangqingetshe ezamaholo kwa eskom ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/zikwangqingetshe-ezamaholo-kwa-eskom-15975975
195, itholwe ishonile indoda eyabaleka inqunu entombini ihlaselwa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/itholwe-ishonile-indoda-eyabaleka-inqunu-entombini-ihlaselwa-15930188
196, bawufuna wehlile uphethroli ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/bawufuna-wehlile-uphethroli-16222334
197, kushubile osomatekisi bevimbezela abashayeli betaxify nabe uber ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kushubile-osomatekisi-bevimbezela-abashayeli-betaxify-nabe-uber-16036197
198, imibono nami ngibona luzoba yinkinga uhlelo oluzobamba abajolayo ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/imibono-nami-ngibona-luzoba-yinkinga-uhlelo-oluzobamba-abajolayo-16073779
199, kuboshwe umfundisi nengoduso kutholwa owesifazane ebulewe ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kuboshwe-umfundisi-nengoduso-kutholwa-owesifazane-ebulewe-16209707
200, kubhekwe isinyathelo sikade lille ,politics,http://www.isolezwe.co.za/izindaba/kubhekwe-isinyathelo-sikade-lille-17774824
201, babanjwe oqotsheni behlukaniselana inkomo yokwebiwa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/babanjwe-oqotsheni-behlukaniselana-inkomo-yokwebiwa-16036196
202, sitholwe phansi kombhede isidumbu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/sitholwe-phansi-kombhede-isidumbu-15846893
203, indida ngokubulawa kobethanda imicimbi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/indida-ngokubulawa-kobethanda-imicimbi-16256573
204, sigila izimanga isikole esesivubele  wodokotela ,education,http://www.isolezwe.co.za/izindaba/sigila-izimanga-isikole-esesivubele-20-wodokotela-15830405
205, i anc igcizelela okushiwo ngomhlaba ,politics,http://www.isolezwe.co.za/izindaba/i-anc-igcizelela-okushiwo-ngomhlaba-15930946
206, imibono sizofikaphi ngabaholi abanomgolo kanjena na ,society,http://www.isolezwe.co.za/izindaba/imibono-sizofikaphi-ngabaholi-abanomgolo-kanjena-na-15791108
207, izifundiswa zisabisa ngokuduba ukhetho ,education,http://www.isolezwe.co.za/izindaba/izifundiswa-zisabisa-ngokuduba-ukhetho-15825624
208, luqeda abantu udlame lwasembumbulu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/luqeda-abantu-udlame-lwasembumbulu-15787168
209, imibono makuhlelwe imashi yamadoda ahlukunyezwayo ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/imibono-makuhlelwe-imashi-yamadoda-ahlukunyezwayo-16251115
210, umyalelo kapandor kwabensfas ,education,http://www.isolezwe.co.za/izindaba/umyalelo-kapandor-kwabensfas-16334347
211, imibono angisoze ngiphinde ngizihlanganise ne old mutual ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/imibono-angisoze-ngiphinde-ngizihlanganise-ne-old-mutual-16000584
212, udutshulwe wafa kubhiyozwa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/udutshulwe-wafa-kubhiyozwa-16067631
213, kumiswe imenenja yomgwaqo ka  ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kumiswe-imenenja-yomgwaqo-ka-r11m-16090932
214, ubuholi obusha be anc ekzn ,politics,http://www.isolezwe.co.za/izindaba/ubuholi-obusha-be-anc-ekzn-16177635
215, usaqhubeka umbango ngomhlaba owanikezwa umandela ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/usaqhubeka-umbango-ngomhlaba-owanikezwa-umandela-16054050
216, i ancyl ifuna untuli esikhundleni sikanobhala ,politics,http://www.isolezwe.co.za/izindaba/i-ancyl-ifuna-untuli-esikhundleni-sikanobhala-15787184
217, uphendulwe iqhawe enkantolo ududuzane zuma malema ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/uphendulwe-iqhawe-enkantolo-ududuzane-zuma-malema-15938810
218, imibono owomdabu wasendiya engimsebenzelayo uyangithuka ,politics,http://www.isolezwe.co.za/izindaba/imibono-owomdabu-wasendiya-engimsebenzelayo-uyangithuka-16001079
219, imibono zizolekelelwa yini izingane esihlukwini sothisha abazishayayo ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/imibono-zizolekelelwa-yini-izingane-esihlukwini-sothisha-abazishayayo-16074831
220, ubebagila engenawo umphambili ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ubebagila-engenawo-umphambili-16303632
221, kubuya olokunqanyulwa kukagesi ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/kubuya-olokunqanyulwa-kukagesi-16332732
222, kuboshwe isihlobo ngosana obelwebiwe ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kuboshwe-isihlobo-ngosana-obelwebiwe-15916316
223, okungenziwa izingane ngamaholidi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/okungenziwa-izingane-ngamaholidi-15832329
224, kuboshwe owesibili ngokufa kowe anc ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kuboshwe-owesibili-ngokufa-kowe-anc-16195884
225, ngeke wehle uphethroli ungoti ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/ngeke-wehle-uphethroli-ungoti-16261407
226, isililo ngokubulawa kobeyi anc ngozingqokloze phambi kwabantu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/isililo-ngokubulawa-kobeyi-anc-ngozingqokloze-phambi-kwabantu-15825402
227, umanana uzifake kolunye utaku ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/umanana-uzifake-kolunye-utaku-16250484
228, usobishini okweleta umasipala   ngendlu yodaka ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/usobishini-okweleta-umasipala-ur220-000-ngendlu-yodaka-15914330
229, zimkhalele owesifazane obedayisa ucansi udede ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/zimkhalele-owesifazane-obedayisa-ucansi-udede-13714071
230, umholi udlwengule izingane ezingu  ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/umholi-udlwengule-izingane-ezingu-7-15774573
231, odilikajele kwabathumba iphoyisa balibulala ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/odilikajele-kwabathumba-iphoyisa-balibulala-15911666
232, umfundi unqgongqiswe nesoka eyotadisha ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/umfundi-unqgongqiswe-nesoka-eyotadisha-16231255
233, imibono aze ayinkinga amaphara enquthu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/imibono-aze-ayinkinga-amaphara-enquthu-16195886
234, angu  amagatsha aphasile ,politics,https://www.isolezwe.co.za/izindaba/angu-686-amagatsha-aphasile-15380362
235, kumashe odado abafunda ezinkulisa ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/kumashe-odado-abafunda-ezinkulisa-15380359
236, i anc ijube elizoxazulula izikhalo ekzn ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/i-anc-ijube-elizoxazulula-izikhalo-ekzn-15569120
237, bashise isikole bekhala ngokudla abafundi ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/bashise-isikole-bekhala-ngokudla-abafundi-15340827
238, ushe nesoka washona obeligoyise kubo ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/ushe-nesoka-washona-obeligoyise-kubo-15288195
239, ake sibe nezinye izindlela zokukhononda singashisi impahla ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/ake-sibe-nezinye-izindlela-zokukhononda-singashisi-impahla-15456995
240, badikile isikole abasola uthisha ngesibhaxu ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/badikile-isikole-abasola-uthisha-ngesibhaxu-15658446
241, abasebuhleni baxwayisa izitabane ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/abasebuhleni-baxwayisa-izitabane-15585237
242, amabhange azotakula uhulumeni ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/amabhange-azotakula-uhulumeni-15711955
243, kudutshulwe iphoyisa elithinteka ecaleni ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/kudutshulwe-iphoyisa-elithinteka-ecaleni-15530810
244, owe the queen usolwa ngokungondli ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/owe-the-queen-usolwa-ngokungondli-15409070
245, intsha ayifundele amakhono dumisa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/intsha-ayifundele-amakhono-dumisa-15487839
246, kuzophela ukushaywa umoya emahhovisi kosigaxamabhande bamaphoyisa ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/kuzophela-ukushaywa-umoya-emahhovisi-kosigaxamabhande-bamaphoyisa-15321643
247, abaholi be anc mabayikhiphe ezinkantolo ngoba izofa iphele nya ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/abaholi-be-anc-mabayikhiphe-ezinkantolo-ngoba-izofa-iphele-nya-15456997
248, bachithe udoti ethekwini bekhala ngemali ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/bachithe-udoti-ethekwini-bekhala-ngemali-15549217
249, uzikalala ucacisa ngokubonakala ecaleni likazuma ,politics,http://www.isolezwe.co.za/izindaba/uzikalala-ucacisa-ngokubonakala-ecaleni-likazuma-15422241
250, umholi we ifp ukhala nge anc ,politics,http://www.isolezwe.co.za/izindaba/umholi-we-ifp-ukhala-nge-anc-15729383
251, i anc ayiziphathele yona ikzn ,politics,http://www.isolezwe.co.za/izindaba/i-anc-ayiziphathele-yona-ikzn-15555723
252, kubhuntshe umngcwabo kushaqwa isidumbu ,society,https://www.isolezwe.co.za/izindaba/kubhuntshe-umngcwabo-kushaqwa-isidumbu-15327993
253, baphawula nge video yocansi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/baphawula-nge-video-yocansi-15530190
254, icwile kwezikafaro intsha ucwaningo ,education,https://www.isolezwe.co.za/izindaba/icwile-kwezikafaro-intsha-ucwaningo-15409478
255, kuxwayiswa ababhukudi njengoba esusiwe amanethi ,society,http://www.isolezwe.co.za/izindaba/kuxwayiswa-ababhukudi-njengoba-esusiwe-amanethi-15487306
256, usesaba nokuya esikoleni odonswe amankwahla ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/usesaba-nokuya-esikoleni-odonswe-amankwahla-15550494
257, sigcine singcwatshiwe isidumbu sendoda ebesibangwa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/sigcine-singcwatshiwe-isidumbu-sendoda-ebesibangwa-15436616
258, udutshuliwe obehlasela izalukazi ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/udutshuliwe-obehlasela-izalukazi-15711982
259, imibono ngishayela izandla umalema ngesibindi sakhe ,politics,http://www.isolezwe.co.za/izindaba/imibono-ngishayela-izandla-umalema-ngesibindi-sakhe-15678076
260, kusazothatha isikhathi ukuguqula isimo sezwe langeni ,"economy, business and finance",http://www.isolezwe.co.za/izindaba/kusazothatha-isikhathi-ukuguqula-isimo-sezwe-langeni-15691180
261, indida isitshudeni siziphonsa esitezi ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/indida-isitshudeni-siziphonsa-esitezi-15423050
262, onogada beyemali bashaywe ngamaphoyisa ,"crime, law and justice",http://www.isolezwe.co.za/izindaba/onogada-beyemali-bashaywe-ngamaphoyisa-15532801
263, bafuna uthishanhloko axoshwe ,education,http://www.isolezwe.co.za/izindaba/bafuna-uthishanhloko-axoshwe-15574865
264, owe ifp uveza uhlangothi oluhle lukamzolo ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/owe-ifp-uveza-uhlangothi-oluhle-lukamzolo-15070661
265, akekho ongezukushushiswa okumele ashushiswe shaun abrahams ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/akekho-ongezukushushiswa-okumele-ashushiswe-shaun-abrahams-13645472
266, basifuna la isinxephezelo abadilizelwa ,politics,https://www.isolezwe.co.za/izindaba/basifuna-la-isinxephezelo-abadilizelwa-13543565
267, kubulawe owe anc phambi komkakhe ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/kubulawe-owe-anc-phambi-komkakhe-13729446
268, uphonsa inselelo kubelaphi bendabuko ngomeyiwa ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/uphonsa-inselelo-kubelaphi-bendabuko-ngomeyiwa-14057339
269, isikhalo senkampani eholela abantu izibonelelo ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/isikhalo-senkampani-eholela-abantu-izibonelelo-13641236
270, ithuba elehlele onebala elimhlophe ,education,https://www.isolezwe.co.za/izindaba/ithuba-elehlele-onebala-elimhlophe-13637803
271, kubatshazwa ubunzima obuza nentela ivat ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/kubatshazwa-ubunzima-obuza-nentela-ivat-13955566
272, izithangami ezizohlomisa imbokodo ngokuningi ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/izithangami-ezizohlomisa-imbokodo-ngokuningi-13827407
273, bheki cele sijabule noma sihlalel ovalweni ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/bheki-cele-sijabule-noma-sihlalel-ovalweni-13588245
274, abasemadolobheni abangayizwa  ,"economy, business and finance",https://www.isolezwe.co.za/izindaba/abasemadolobheni-abangayizwa-ekar5-13889962
275, udilikajele kowabanjwa edlwengula umfana ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/udilikajele-kowabanjwa-edlwengula-umfana-13975343
276, upandor uthembisa ukushanela amabibi ,education,https://www.isolezwe.co.za/izindaba/upandor-uthembisa-ukushanela-amabibi-13713921
277, ubungozi benkolo evala amehlo ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/ubungozi-benkolo-evala-amehlo-13587259
278, kuzophenywa indlela amaphoyisa aphila ngayo ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/kuzophenywa-indlela-amaphoyisa-aphila-ngayo-13645651
279, uramaphosa uyishaya emuva ayishaye phambili da ,politics,https://www.isolezwe.co.za/izindaba/uramaphosa-uyishaya-emuva-ayishaye-phambili-da-14060500
280, uzoshushiswa ngamacala enkohlakalo umsholozi ,"crime, law and justice",https://www.isolezwe.co.za/izindaba/uzoshushiswa-ngamacala-enkohlakalo-umsholozi-13887541
281, uziphendulele kokushiwo umalema ,politics,https://www.isolezwe.co.za/izindaba/uziphendulele-kokushiwo-umalema-13732857
